disposition,recommendation,dataSetName,datasetId,link,match_dataSetName,match_datasetId,match_link,km,same_doi,same_arch,same_site,var_overlap,ts_overlap,yr_overlap,n_ts,n_ts_b,archiveType,archiveType_b,doi,doi_b
nearby_unrelated,Nearby but unrelated. No action.,Holzmaar.Litt.2009,RpZHOFgjuo3Fp5c970uw,https://lipdverse.org/data/RpZHOFgjuo3Fp5c970uw,MeerfelderMaar.Litt.2009,H2J5zba36ZMTsvg89TV9,https://lipdverse.org/data/H2J5zba36ZMTsvg89TV9,9.69,FALSE,TRUE,FALSE,1,0,10718,10,8,lakesediment,lakesediment,,
nearby_unrelated,Nearby but unrelated. No action.,LakeNaivasha.Richardson.1972,dcrnSAKYoTaVZSYBdEyZY4,https://lipdverse.org/data/dcrnSAKYoTaVZSYBdEyZY4,Naivasha.Richardson.1972,0WTtc55VkJ9g1THGFb0p,https://lipdverse.org/data/0WTtc55VkJ9g1THGFb0p,9.7,FALSE,TRUE,FALSE,0.44,0,1500,15,5,shoreline,shoreline,10.1007/bf00026659;10.1016/j.palaeo.2004.07.033;10.1016/j.quascirev.2019.105906;10.1016/s0921-8181(02)00178-9;10.1023/a:1011150300252;10.1038/35000179;10.1080/00672707509511614;http://www.jstor.org/stable/1942169,10.1126/science.175.4026.1069;10.2172/5609291
nearby_unrelated,Nearby but unrelated. No action.,KellyLake.Broadman.2022,vzmYOOfD62zpcH4hvL2e,https://lipdverse.org/data/vzmYOOfD62zpcH4hvL2e,Skilak.Thomas.2021,XEAvAQJrS8vyUMsH4u3E,https://lipdverse.org/data/XEAvAQJrS8vyUMsH4u3E,9.71,FALSE,TRUE,FALSE,0.29,0,2082,3,8,lakesediment,lakesediment,,10.1016/j.quascirev.2021.107215
nearby_unrelated,Nearby but unrelated. No action.,Kirchbichl.Wahlmuller.1985,LC5395adc2a7c9b16b20d3a017a1e33fc2,https://lipdverse.org/data/LC5395adc2a7c9b16b20d3a017a1e33fc2,Schwemm.Oeggl.1988.GLS,glsdbnp5tOD5E9moCG6DcEyWn,https://lipdverse.org/data/glsdbnp5tOD5E9moCG6DcEyWn,9.72,FALSE,FALSE,FALSE,0.11,0,0,31,3,lakesediment,peat,"10.5194/essd-2022-38;wahlmuller, n., 1985. beitrage zur vegetationsgeschichte tirols v: nordtiroler kalkalpen. berichte des naturwissenschaftlich-medizinischen vereins in innsbruck, 72, pp.101-144 (in german).",
nearby_unrelated,Nearby but unrelated. No action.,Aus-WilkinsKeilambeteGnotuk,kFzoYKe4Cm9wvZadeNgv,https://lipdverse.org/data/kFzoYKe4Cm9wvZadeNgv,Gnotuk.Barton.1980,fN11oYPef4lRi1N1a8Yx,https://lipdverse.org/data/fN11oYPef4lRi1N1a8Yx,9.72,FALSE,FALSE,FALSE,0.09,0,1509,65,5,lakesediment,shoreline,10.1177/0959683612471983,10.1016/0033-5894(67)90003-8;10.2172/5609291
nearby_unrelated,Nearby but unrelated. No action.,Aus-WilkinsKeilambeteGnotuk,kFzoYKe4Cm9wvZadeNgv,https://lipdverse.org/data/kFzoYKe4Cm9wvZadeNgv,LakeKeilambete.Wilkins.2012,alsdbNrR6N3APRUKXIiUvyaaO,https://lipdverse.org/data/alsdbNrR6N3APRUKXIiUvyaaO,9.72,FALSE,FALSE,FALSE,0.1,0,9403,65,2,lakesediment,shoreline,10.1177/0959683612471983,10.1016/j.quageo.2012.01.008;10.25949/22662253.v1
nearby_unrelated,Nearby but unrelated. No action.,LaBeuffarde.EPD,awceGHnPiMvqY4x8Fs0P,https://lipdverse.org/data/awceGHnPiMvqY4x8Fs0P,LacdeMalpas.Gauthier.2001,LCf1f2386f5e964b5c4572373408beea70,https://lipdverse.org/data/LCf1f2386f5e964b5c4572373408beea70,9.72,FALSE,FALSE,FALSE,0.5,0,1950,7,31,peat,lakesediment,10.1038/nature25464,"10.5194/essd-2022-38;gauthier, e., 2001. evolution de l'impact de l'homme sur la vegetation du massif jurassien au cours des quatre derniers millenaires: nouvelles donnees palynologiques. doctoral dissertation. universite de franche-comte, besancon, france."
nearby_unrelated,Nearby but unrelated. No action.,ChabadaLake.Andreev.1989,LC7c99d471ca8c2bd0b54d8987f4656e94,https://lipdverse.org/data/LC7c99d471ca8c2bd0b54d8987f4656e94,Temje.Nazarova.2013,iJWeAyDWgWMkVavB4B8C,https://lipdverse.org/data/iJWeAyDWgWMkVavB4B8C,9.73,FALSE,TRUE,FALSE,0.56,0,,31,8,lakesediment,lakesediment,"10.5194/essd-2022-38;tarasov, p.e., harrison, s.p., saarse, l., pushenko, m.y., andreev, a.a., aleshinskaya, z.v., davydova, n.n., dorofeyuk, n.i., efremov, y.v., khomutova, v.i., sevastyanov, d.v., tamosaitis, j., uspenskaya, o.n., yakushko, o.f. and tarasova, i.v., 1994. lake status records from the former soviet union and mongolia: data base documentation. paleoclimatology publications series 2, world data center-a for paleoclimatology, noaa paleoclimatology program, boulder, colorado, usa.",
nearby_unrelated,Nearby but unrelated. No action.,ChabadaLake.Tarasov.1994,LCc48bf5ba84cad75791989960ece0b11d,https://lipdverse.org/data/LCc48bf5ba84cad75791989960ece0b11d,Temje.Nazarova.2013,iJWeAyDWgWMkVavB4B8C,https://lipdverse.org/data/iJWeAyDWgWMkVavB4B8C,9.73,FALSE,TRUE,FALSE,0.56,0,,31,8,lakesediment,lakesediment,"10.5194/essd-2022-38;tarasov, p.e., harrison, s.p., saarse, l., pushenko, m.y., andreev, a.a., aleshinskaya, z.v., davydova, n.n., dorofeyuk, n.i., efremov, y.v., khomutova, v.i., sevastyanov, d.v., tamosaitis, j., uspenskaya, o.n., yakushko, o.f. and tarasova, i.v., 1994. lake status records from the former soviet union and mongolia: data base documentation. paleoclimatology publications series 2, world data center-a for paleoclimatology, noaa paleoclimatology program, boulder, colorado, usa.",
nearby_unrelated,Nearby but unrelated. No action.,GrachenSee.vanderKnaap.1997,LC56466d039e7a5b31e710ef798035058a,https://lipdverse.org/data/LC56466d039e7a5b31e710ef798035058a,MittlereHellelen.vanderKnaap.1997,LC82b9de7fab9458879418ae3b443d0aaa,https://lipdverse.org/data/LC82b9de7fab9458879418ae3b443d0aaa,9.73,FALSE,FALSE,FALSE,1,0,9220,31,31,lakesediment,peat,10.1007/978-3-0348-5359-0;10.5194/essd-15-2235-2023,"10.5194/essd-2022-38;welten, m., 1982. vegetationsgeschichtliche untersuchungen in den westlichen schweizer alpen: bern-wallis. denkschriften der schweizerischen naturforschenden gesellschaft, vol. 95. dsng 95. textheft 104 pp., diagrammheft 37 diagrams."
nearby_unrelated,Nearby but unrelated. No action.,GrachenSee.vanderKnaap.1997,LC56466d039e7a5b31e710ef798035058a,https://lipdverse.org/data/LC56466d039e7a5b31e710ef798035058a,MittlereHellelen.Welten.1982Legacy,LCb8dcbca85ae7d5999a5e297cf1beb17c,https://lipdverse.org/data/LCb8dcbca85ae7d5999a5e297cf1beb17c,9.73,FALSE,FALSE,FALSE,1,0,180,31,31,lakesediment,peat,10.1007/978-3-0348-5359-0;10.5194/essd-15-2235-2023,"10.5194/essd-2022-38;welten, m., 1982. vegetationsgeschichtliche untersuchungen in den westlichen schweizer alpen: bern-wallis. denkschriften der schweizerischen naturforschenden gesellschaft, vol. 95. dsng 95. textheft 104 pp., diagrammheft 37 diagrams."
nearby_unrelated,Nearby but unrelated. No action.,GlimmerglassLake.Brugam.2004,LC2308535358762647b295c69ea247f0cd,https://lipdverse.org/data/LC2308535358762647b295c69ea247f0cd,LakeOPines.Ewing.2000,LCd727a03b4b097fbe7077378815525eef,https://lipdverse.org/data/LCd727a03b4b097fbe7077378815525eef,9.73,FALSE,TRUE,FALSE,1,0,11260,31,31,lakesediment,lakesediment,10.1191/0959683604hl761rp;10.5194/essd-2022-38,"10.5194/essd-2022-38;ewing, h.a., 2000. ecosystem development and response to climatic change: a comparative study of forest-lake ecosystems on different substrates. doctoral dissertation. university of minnesota, st paul, minnesota, usa."
nearby_unrelated,Nearby but unrelated. No action.,BallinloghigLake.Barnosky.1988,LC9b525cd78b53d3ec89852dabfbe0a460,https://lipdverse.org/data/LC9b525cd78b53d3ec89852dabfbe0a460,LoughCamclaun.Dodson.1990,LC0d97fb75906af8ef3ad2e7193d2eb44b,https://lipdverse.org/data/LC0d97fb75906af8ef3ad2e7193d2eb44b,9.74,FALSE,TRUE,FALSE,1,0,9140,31,31,lakesediment,lakesediment,"10.5194/essd-2022-38;barnosky, c.w., 1988. a late-glacial and post-glacial pollen record from the dingle peninsula, county kerry. proceedings of the royal irish academy, 88(b), pp.23-37.","10.5194/essd-2022-38;dodson, j.r., 1990. the holocene vegetation of a prehistorically inhabited valley, dingle peninsula, co. kerry. in: proceedings of the royal irish academy. section b: biological, geological, and chemical science (pp. 151-174). royal irish academy."
nearby_unrelated,Nearby but unrelated. No action.,Hudson.Bailey.1972,blO3zbAgfk0lzHAj4cPx,https://lipdverse.org/data/blO3zbAgfk0lzHAj4cPx,SpicerLake.Wang.2016,LCaf6267100192adef9576ad420e1e09b5,https://lipdverse.org/data/LCaf6267100192adef9576ad420e1e09b5,9.74,FALSE,TRUE,FALSE,0.57,0,10810,6,31,lakesediment,lakesediment,10.1038/nature25464,10.1177/0959683615612586;10.5194/essd-2022-38
nearby_unrelated,Nearby but unrelated. No action.,HudsonLake.Bailey.1972,LC1f7a36c639b461e2122ce607b9eb6bbc,https://lipdverse.org/data/LC1f7a36c639b461e2122ce607b9eb6bbc,SpicerLake.Wang.2016,LCaf6267100192adef9576ad420e1e09b5,https://lipdverse.org/data/LCaf6267100192adef9576ad420e1e09b5,9.74,FALSE,TRUE,FALSE,1,0,14770,31,31,lakesediment,lakesediment,"10.5194/essd-2022-38;bailey, r.e., 1972. late- and postglacial environmental changes in northwestern indiana. doctoral dissertation. indiana university, bloomington, indiana, usa.",10.1177/0959683615612586;10.5194/essd-2022-38
nearby_unrelated,Nearby but unrelated. No action.,PinkPanther.Asmerom.2007,jsxRdXQG8goB3HyIoC3O,https://lipdverse.org/data/jsxRdXQG8goB3HyIoC3O,PinkPanthercave.Asmerom.2007,OIuqLbfD35YQVtSK0J9R,https://lipdverse.org/data/OIuqLbfD35YQVtSK0J9R,9.74,FALSE,TRUE,FALSE,0.2,0,12062,3,23,speleothem,speleothem,,10.1130/g22865a.1
nearby_unrelated,Nearby but unrelated. No action.,Borovoe.Berdovskaya.1991,glsdbDcI8LAW8N0qQXFybc1hC,https://lipdverse.org/data/glsdbDcI8LAW8N0qQXFybc1hC,Burabai.Akkemik.2020,nv4Po1B0megxo5reBEDi,https://lipdverse.org/data/nv4Po1B0megxo5reBEDi,9.76,FALSE,FALSE,FALSE,0,0,22,3,2,lakesediment,wood,,http://dx.doi.org/10.12657/denbio.078.010;https://doi.org/10.1007/s00484-020-01870-8
nearby_unrelated,Nearby but unrelated. No action.,BlackLoch.Whittington.1991,LC97f1b7e32993895129606cd03a7412bd,https://lipdverse.org/data/LC97f1b7e32993895129606cd03a7412bd,CreichCastle.Cundill.1983,LC3fe76f17837c92e5426ef32d1daf8539,https://lipdverse.org/data/LC3fe76f17837c92e5426ef32d1daf8539,9.77,FALSE,FALSE,FALSE,1,0,0,31,31,lakesediment,peat,"10.5194/essd-2022-38;whittington, g., edwards, k.j. and cundill, p.r., 1991. late-and post-glacial vegetational change at black loch, fife, eastern scotland-a multiple core approach. new phytologist, 118(1), pp.147-166.","10.5194/essd-2022-38;cundill, p.r. and whittington, g., 1983. anomalous arboreal pollen assemblages in late devensian and early flandrian deposits at creich castle, fife, scotland. boreas, 12(4), pp.297-311."
nearby_unrelated,Nearby but unrelated. No action.,LagodiMuzzano.Gobet.2000,LCaaee652f969ce78ef7cc001f3e2ae9d2,https://lipdverse.org/data/LCaaee652f969ce78ef7cc001f3e2ae9d2,MonteSanGiorgio.EPD,km3KQqLlvJGTgVW1knwo,https://lipdverse.org/data/km3KQqLlvJGTgVW1knwo,9.78,FALSE,TRUE,FALSE,0.5,0,164,31,7,lakesediment,lakesediment,"10.5194/essd-2022-38;gobet, e., tinner, w., hubschmid, p., jansen, i., wehrli, m., ammann, b. and wick, l., 2000. influence of human impact and bedrock differences on the vegetational history of the insubrian southern alps. vegetation history and archaeobotany, 9(3), pp.175-187.",
nearby_unrelated,Nearby but unrelated. No action.,MorkillLake.Gavin.2020,LCc28e44caaca53335cff74faa95a83517,https://lipdverse.org/data/LCc28e44caaca53335cff74faa95a83517,WestLaSalle.White.2014,LC42a2315cb6c3da67757be1eca7fc4c3e,https://lipdverse.org/data/LC42a2315cb6c3da67757be1eca7fc4c3e,9.79,FALSE,TRUE,FALSE,1,0,10740,31,31,lakesediment,lakesediment,10.1130/2020.2548(05);10.5194/essd-2022-38,"10.5194/essd-2022-38;white, a.l., 2014. postglacial vegetation change in the interior temperate rainforest of british columbia. master's thesis. university of oregon, eugene, or, usa."
nearby_unrelated,Nearby but unrelated. No action.,Hani.Zheng.2017,c7JfAUfrp2pBFzYhOi3d,https://lipdverse.org/data/c7JfAUfrp2pBFzYhOi3d,SihailongwanMaar.Stebich.2015,epKye2Du74sB3Mchejwt,https://lipdverse.org/data/epKye2Du74sB3Mchejwt,9.81,FALSE,FALSE,FALSE,0.2,0,11842,5,11,peat,lakesediment,,10.1016/j.quascirev.2015.07.021
nearby_unrelated,Nearby but unrelated. No action.,CAHUM558PilotRidge.Hildebrandt.1983,LCe703a7e5a912f82e6dde758d131677e0,https://lipdverse.org/data/LCe703a7e5a912f82e6dde758d131677e0,FrydayRidge.Schweingruber.1996,NAm2kDhF6IHCSI9lYv1s0GK3HX,https://lipdverse.org/data/NAm2kDhF6IHCSI9lYv1s0GK3HX,9.82,FALSE,FALSE,FALSE,0,0,341,31,54,peat,wood,"10.5194/essd-2022-38;hildebrandt, w.r. and hayes, j.f., 1983. archaeological investigations on pilot ridge six rivers national forest. u.s. forest service contract 53-9jha-2-140, anthropological studies center sonoma state university and center for anthropological research san jose state university, san jose, california, usa.",
nearby_unrelated,Nearby but unrelated. No action.,SiebenHengstecave.Luetscher.2015,EdJIaKa5OzJAaqZhHJz1,https://lipdverse.org/data/EdJIaKa5OzJAaqZhHJz1,WachseldornUntermoos.Ammann.1989,LC633172d57ce1ca74c0671faa80c183ad,https://lipdverse.org/data/LC633172d57ce1ca74c0671faa80c183ad,9.82,FALSE,FALSE,FALSE,0.42,0,0,65,62,speleothem,peat,10.1038/ncomms7344,"10.5194/essd-2022-38;ammann, b. and lotter, a.f., 1989. late-glacial radiocarbon-and palynostratigraphy on the swiss plateau. boreas, 18(2), pp.109-126."
nearby_unrelated,Nearby but unrelated. No action.,SiebenHengstecave.Luetscher.2015,EdJIaKa5OzJAaqZhHJz1,https://lipdverse.org/data/EdJIaKa5OzJAaqZhHJz1,WachseldornUntermoos.vanderKnaap.1997,LC5e6e5f6af71d76c4bb57a0e07ea2e174,https://lipdverse.org/data/LC5e6e5f6af71d76c4bb57a0e07ea2e174,9.82,FALSE,FALSE,FALSE,0.42,0,0,65,31,speleothem,peat,10.1038/ncomms7344,"10.5194/essd-2022-38;ammann, b. and lotter, a.f., 1989. late-glacial radiocarbon-and palynostratigraphy on the swiss plateau. boreas, 18(2), pp.109-126."
nearby_unrelated,Nearby but unrelated. No action.,DA05.Lloyd.2007,lV9lQxKj9XKpNHPvU9qQ,https://lipdverse.org/data/lV9lQxKj9XKpNHPvU9qQ,N3.Corcoran.2021,rwVj1kmMeB5aeAD2HPyo,https://lipdverse.org/data/rwVj1kmMeB5aeAD2HPyo,9.82,FALSE,FALSE,FALSE,0.11,0,,3,7,marinesediment,lakesediment,10.1191/0959683606hl933rp,10.1029/2020pa004169
nearby_unrelated,Nearby but unrelated. No action.,DA05.Lloyd.2007,lV9lQxKj9XKpNHPvU9qQ,https://lipdverse.org/data/lV9lQxKj9XKpNHPvU9qQ,N3.Thomas.2016,vOcNr5uE1GIe8WjygrSJ,https://lipdverse.org/data/vOcNr5uE1GIe8WjygrSJ,9.82,FALSE,FALSE,FALSE,0.05,0,,3,42,marinesediment,lakesediment,10.1191/0959683606hl933rp,
nearby_unrelated,Nearby but unrelated. No action.,CottonwoodPassPond.Fall.1997,qmA7IXBxs5OcNZobYkdO,https://lipdverse.org/data/qmA7IXBxs5OcNZobYkdO,MirrorLake.DelPriore.2007,LCa1676173d19f8e1d6a408ffe04c75b75,https://lipdverse.org/data/LCa1676173d19f8e1d6a408ffe04c75b75,9.84,FALSE,TRUE,FALSE,0.57,0,3680,6,31,lakesediment,lakesediment,10.1038/nature25464;10.1130/0016-7606(1997)109<1306:tfalqp>2.3.co;2,"10.5194/essd-2022-38;del priore, t.m., 2007. 4,000 years of environmental change in central colorado: a paleoecological perspective. master's thesis. university of colorado, boulder, co, usa."
nearby_unrelated,Nearby but unrelated. No action.,CottonwoodPassPond.Fall.1998,PDf77773e5b720525fdaccd692b899274a,https://lipdverse.org/data/PDf77773e5b720525fdaccd692b899274a,MirrorLake.DelPriore.2007,LCa1676173d19f8e1d6a408ffe04c75b75,https://lipdverse.org/data/LCa1676173d19f8e1d6a408ffe04c75b75,9.84,FALSE,TRUE,FALSE,0.38,0,3680,7,31,lakesediment,lakesediment,10.1029/2019gl086412;fall (1998),"10.5194/essd-2022-38;del priore, t.m., 2007. 4,000 years of environmental change in central colorado: a paleoecological perspective. master's thesis. university of colorado, boulder, co, usa."
nearby_unrelated,Nearby but unrelated. No action.,BorealPlateau.Urban.2005,NAm2kDPD3PfQBavlZM9MhLUYxX,https://lipdverse.org/data/NAm2kDPD3PfQBavlZM9MhLUYxX,CirquePeak.Graybill.1995,NAm2kDCjb8LUjErrgKexvMSnOH,https://lipdverse.org/data/NAm2kDCjb8LUjErrgKexvMSnOH,9.86,FALSE,TRUE,FALSE,1,0,1070,64,30,wood,wood,10.1191/0959683605hl827rp;10.2307/2265869,no publication
nearby_unrelated,Nearby but unrelated. No action.,FlorenceLake.Pellatt.2015,LCfc7d011374a53ed99db2dc1881797569,https://lipdverse.org/data/LCfc7d011374a53ed99db2dc1881797569,HealLake.Brown.2006,kSxUvbR7J4EVQfH66okW,https://lipdverse.org/data/kSxUvbR7J4EVQfH66okW,9.86,FALSE,TRUE,FALSE,0.38,0,542,31,5,lakesediment,lakesediment,10.1007/s10531-015-0880-1;10.5194/essd-2022-38,10.1016/j.quascirev.2006.02.020
nearby_unrelated,Nearby but unrelated. No action.,KaiteCave.Dominguez-Villar.2017,MikqvjjePsDOTHHGwtoj,https://lipdverse.org/data/MikqvjjePsDOTHHGwtoj,PuertodelasEstacasdeTrueba.Mariscal.1989,LC0f1b043cb6e77dea6adb6b9171b72c44,https://lipdverse.org/data/LC0f1b043cb6e77dea6adb6b9171b72c44,9.86,FALSE,FALSE,FALSE,0.25,0,5840,3,31,speleothem,peat,10.5194/cp-15-555-2019,"10.5194/essd-2022-38;mariscal, b., 1989. comparacion palinologica entre una turbera de la cordillera central y unas turberas de la cordillera cantabrica. in: ii european paleobot. conference (p. 28). universidad complutense madrid."
nearby_unrelated,Nearby but unrelated. No action.,LakeTahoe.Lindstrom.1990,PD6e250de84fc7d187557a60c82512be47,https://lipdverse.org/data/PD6e250de84fc7d187557a60c82512be47,Tahoe.Davis.1976,lvKG2YPAmhgcvOhUziu0,https://lipdverse.org/data/lvKG2YPAmhgcvOhUziu0,9.86,FALSE,TRUE,FALSE,0.8,0,5408,6,5,shoreline,shoreline,10.1016/s0277-3791(01)00048-8;10.1029/2019gl086412,"street-perrott, f.a., d.s. marchand, n. roberts, and s.p harisson, 1989. global lake-level variations from 18,000 to 0 years ago: a paleoclimatic analysis. u.s. department of energy technical report 46, washington, d.c. 20545. distributed by national technical information service, springfield, va 22161."
nearby_unrelated,Nearby but unrelated. No action.,Carquefou.Cyprien.2001,LCe854dd479471e325b1d07f2f917d9b75,https://lipdverse.org/data/LCe854dd479471e325b1d07f2f917d9b75,LeGesvres.Ouguerram.2002,LC37d83c35df5f18d0500014c33b4c7e12,https://lipdverse.org/data/LC37d83c35df5f18d0500014c33b4c7e12,9.87,FALSE,TRUE,FALSE,1,0,830,93,31,peat,peat,"10.5194/essd-2022-38;cyprien, a.l., 2001. chronologie de l'interaction de l'homme et du milieu dans l'espace central et aval de la loire (ouest de la france). doctoral dissertation. universite de nantes, nantes, france.","10.5194/essd-2022-38;ouguerram, a., 2002. histoire de la vallee de l'erdre (affluent de la loire, massif armoricain, france) de la fin du tardiglaciaire aux epoques actuelles. doctoral dissertation. universite moulay ismail (maroc) et universite de nantes (france), nantes, france."
nearby_unrelated,Nearby but unrelated. No action.,IlotSully.Visset.2001,LCf9c54fd2c6776fcadeff5df55a6f01bc,https://lipdverse.org/data/LCf9c54fd2c6776fcadeff5df55a6f01bc,TourbieredeNay.Ouguerram.2002,LC77c1944b4d71370fa8ff5131778085a7,https://lipdverse.org/data/LC77c1944b4d71370fa8ff5131778085a7,9.88,FALSE,FALSE,FALSE,1,0,7080,31,31,fluvialsediment,peat,"10.5194/essd-2022-38;visset, l., hauray, g., charrieau, l. and rouzeau, n., 2001. paleoenvironnement urbain : histoire du comblement des vallees de la metropole nantaise, du tardiglaciaire a la fin de l'holocene. annales de bretagne et des pays de l'ouest, 108, pp.147-164 (in french).","10.5194/essd-2022-38;ouguerram, a., 2002. histoire de la vallee de l'erdre (affluent de la loire, massif armoricain, france) de la fin du tardiglaciaire aux epoques actuelles. doctoral dissertation. universite moulay ismail (maroc) et universite de nantes (france), nantes, france."
nearby_unrelated,Nearby but unrelated. No action.,BattleGround.Whitlock.1985,0OqrYqcy8Fgr1hhV6Xpg,https://lipdverse.org/data/0OqrYqcy8Fgr1hhV6Xpg,FargherPond.Grigg.2002,LCfcc6168ddc1b7d9838b590fc93f6471d,https://lipdverse.org/data/LCfcc6168ddc1b7d9838b590fc93f6471d,9.88,FALSE,TRUE,FALSE,0.57,0,0,6,31,lakesediment,lakesediment,10.1038/nature25464;10.1130/0016-7606(1985)96<263:lqvnbg>2.0.co;2,10.1016/s0277-3791(02)00017-3;10.5194/essd-2022-38
nearby_unrelated,Nearby but unrelated. No action.,BattleGroundLake.Barnosky.1983,LC286ff3a90021e41dc1154b9b715423b9,https://lipdverse.org/data/LC286ff3a90021e41dc1154b9b715423b9,FargherPond.Grigg.2002,LCfcc6168ddc1b7d9838b590fc93f6471d,https://lipdverse.org/data/LCfcc6168ddc1b7d9838b590fc93f6471d,9.88,FALSE,TRUE,FALSE,1,0,5180,31,31,lakesediment,lakesediment,10.1016/0033-5894(85)90075-4;10.5194/essd-2022-38,10.1016/s0277-3791(02)00017-3;10.5194/essd-2022-38
nearby_unrelated,Nearby but unrelated. No action.,Exebridge.Fyfe.2003,LC76e2751961d904bc40223418b054ef58,https://lipdverse.org/data/LC76e2751961d904bc40223418b054ef58,HaresDown.Fyfe.2004,LCbe2ef96226d8cb5306fd929437974288,https://lipdverse.org/data/LCbe2ef96226d8cb5306fd929437974288,9.88,FALSE,TRUE,FALSE,1,0,0,31,31,peat,peat,"10.5194/essd-2022-38;fyfe, r.m., a.g. brown, and b.j. coles., 2003. mesolithic to bronze age vegetation change and human activity in the exe valley, devon, uk. proceedings of the prehistoric society, 69, pp.161-181.","10.5194/essd-2022-38;fyfe, r.m., brown, a.g. and rippon, s.j., 2004. characterising the late prehistoric,'romano-british'and medieval landscape, and dating the emergence of a regionally distinct agricultural system in south west britain. journal of archaeological science, 31(12), pp.1699-1714."
nearby_unrelated,Nearby but unrelated. No action.,NAm-AthabascaGlacier2.Luckman.2005,53xGlzqt6GSByMcw8FHK,https://lipdverse.org/data/53xGlzqt6GSByMcw8FHK,Saskatchewan.Luckman.2013,NAm2kDkMCdZEZxGj7Z5G5Ag7Nr,https://lipdverse.org/data/NAm2kDkMCdZEZxGj7Z5G5Ag7Nr,9.89,FALSE,TRUE,FALSE,0.07,0,1037,26,91,wood,wood,10.1007/s00382-004-0511-0,
nearby_unrelated,Nearby but unrelated. No action.,NAm-Hilda.Kavanagh.2000,b4Be85fF1Aidr5LkNGOQ,https://lipdverse.org/data/b4Be85fF1Aidr5LkNGOQ,Saskatchewan.Luckman.2013,NAm2kDkMCdZEZxGj7Z5G5Ag7Nr,https://lipdverse.org/data/NAm2kDkMCdZEZxGj7Z5G5Ag7Nr,9.89,FALSE,TRUE,FALSE,0.08,0,570,13,91,wood,wood,10.1579/0044-7447-29.7.371,
nearby_unrelated,Nearby but unrelated. No action.,Ghirla.Wirth.2016,xzaupyDjc4VHnba2vv6q,https://lipdverse.org/data/xzaupyDjc4VHnba2vv6q,MonteSanGiorgio.EPD,km3KQqLlvJGTgVW1knwo,https://lipdverse.org/data/km3KQqLlvJGTgVW1knwo,9.89,FALSE,TRUE,FALSE,0.15,0,175,11,7,lakesediment,lakesediment,,
nearby_unrelated,Nearby but unrelated. No action.,LS16WIGH,wskcNh5wsOfJw4b6sTwAiso,https://lipdverse.org/data/wskcNh5wsOfJw4b6sTwAiso,MonteSanGiorgio.EPD,km3KQqLlvJGTgVW1knwo,https://lipdverse.org/data/km3KQqLlvJGTgVW1knwo,9.89,FALSE,TRUE,FALSE,0.18,0,175,9,7,lakesediment,lakesediment,10.1016/j.quascirev.2016.07.020,
nearby_unrelated,Nearby but unrelated. No action.,LakeQuexil.Leyden.1984,LC3f27a36ea964de1e8e7b77972a22b624,https://lipdverse.org/data/LC3f27a36ea964de1e8e7b77972a22b624,LS98CUPE,E9b6hh8HOzXsybOoyyfZ,https://lipdverse.org/data/E9b6hh8HOzXsybOoyyfZ,9.9,FALSE,TRUE,FALSE,0.25,0,0,31,3,lakesediment,lakesediment,10.1073/pnas.81.15.4856;10.5194/essd-2022-38,10.1023/a:1007968508262
nearby_unrelated,Nearby but unrelated. No action.,BAM80-E17.Harris.2025,WIExJgJF9RYbv9PD3526,https://lipdverse.org/data/WIExJgJF9RYbv9PD3526,BAP82-30BC.Harris.2025,1X5Um4RLaubaHJ4NeTQH,https://lipdverse.org/data/1X5Um4RLaubaHJ4NeTQH,9.91,FALSE,TRUE,FALSE,1,0,158,4,4,marinesediment,marinesediment,,
nearby_unrelated,Nearby but unrelated. No action.,HorsemarshSewer.Waller.1999,LC00ae5d4b0c65499e545a02b426c2725c,https://lipdverse.org/data/LC00ae5d4b0c65499e545a02b426c2725c,LittleCheyneCourtWallandmarsh.Waller.1999,LC2617f13b13485509b43e18ef3296be15,https://lipdverse.org/data/LC2617f13b13485509b43e18ef3296be15,9.91,FALSE,TRUE,FALSE,1,0,2300,31,31,peat,peat,"10.5194/essd-2022-38;waller, m.p., long, a.j., long, d. and innes, j.b., 1999. patterns and processes in the development of coastal mire vegetation: multi-site investigations from walland marsh, southeast england. quaternary science reviews, 18(12), pp.1419-1444.",10.1016/s0277-3791(98)00072-9;10.5194/essd-2022-38
nearby_unrelated,Nearby but unrelated. No action.,IC13BOCG,qKroWRF368TYGUHmGTbh,https://lipdverse.org/data/qKroWRF368TYGUHmGTbh,TourbieredeSantaAnna.Brugiapaglia.1996,LCd4f09c7106160b2c4657ca66904393c2,https://lipdverse.org/data/LCd4f09c7106160b2c4657ca66904393c2,9.92,FALSE,FALSE,FALSE,0,0,113,5,31,glacierice,peat,10.3402/tellusb.v65i0.20148,"10.5194/essd-2022-38;brugiapaglia, e., 1996. dynamique de la vegetation tardiglaciaire et holocene dans les alpes italiennes nord-occidentales. master's thesis. aix-marseille iii university, marseille, france."
